region,Year,quantile,lag,Estimate,STA,STA_cor,STA_cor_p,SPI,SPI_cor,SPI_cor_p
"g. Pacific 
Southwest",2009,90,lag_2,1.68700574666728,0.455786811171195,0.223507870981567,0.18,-1.10074834564311,0.159705850648746,0.35
"g. Pacific 
Southwest",2010,10,lag_0,0.738798524915108,-1.10874019172682,0.155012341961355,0.36,0.115660555239724,0.146152786608133,0.39
"g. Pacific 
Southwest",2010,10,lag_1,0.738798524915108,0.720632336386126,-0.127518340321817,0.45,-0.487532629541948,0.609547688171485,<0.01
"g. Pacific 
Southwest",2010,10,lag_2,0.738798524915108,0.0422451065974277,0.100063315838103,0.56,-0.772681887673536,0.221556773501168,0.19
"g. Pacific 
Southwest",2010,50,lag_0,0.9217054874027,-1.10874019172682,-0.0269785746498081,0.87,0.115660555239724,0.517110233876666,<0.01
"g. Pacific 
Southwest",2010,50,lag_1,0.9217054874027,0.720632336386126,-0.0594399246106002,0.73,-0.487532629541948,0.543330222512112,<0.01
"g. Pacific 
Southwest",2010,50,lag_2,0.9217054874027,0.0422451065974277,0.237503042900447,0.16,-0.772681887673536,0.22959089378386,0.17
"g. Pacific 
Southwest",2010,90,lag_0,1.89176337250963,-1.10874019172682,-0.0904229746118678,0.59,0.115660555239724,0.528397463268557,<0.01
"g. Pacific 
Southwest",2010,90,lag_1,1.89176337250963,0.720632336386126,-0.056001523429554,0.74,-0.487532629541948,0.500459659529971,<0.01
"g. Pacific 
Southwest",2010,90,lag_2,1.89176337250963,0.0422451065974277,0.223507870981567,0.18,-0.772681887673536,0.159705850648746,0.35
"g. Pacific 
Southwest",2011,10,lag_0,0.828722391879246,-1.08270285400957,0.155012341961355,0.36,1.11212346638948,0.146152786608133,0.39
"g. Pacific 
Southwest",2011,10,lag_1,0.828722391879246,-1.10874019172682,-0.127518340321817,0.45,0.115660555239724,0.609547688171485,<0.01
"g. Pacific 
Southwest",2011,10,lag_2,0.828722391879246,0.720632336386126,0.100063315838103,0.56,-0.487532629541948,0.221556773501168,0.19
"g. Pacific 
Southwest",2011,50,lag_0,1.29614378885881,-1.08270285400957,-0.0269785746498081,0.87,1.11212346638948,0.517110233876666,<0.01
"g. Pacific 
Southwest",2011,50,lag_1,1.29614378885881,-1.10874019172682,-0.0594399246106002,0.73,0.115660555239724,0.543330222512112,<0.01
"g. Pacific 
Southwest",2011,50,lag_2,1.29614378885881,0.720632336386126,0.237503042900447,0.16,-0.487532629541948,0.22959089378386,0.17
"g. Pacific 
Southwest",2011,90,lag_0,2.03805697230563,-1.08270285400957,-0.0904229746118678,0.59,1.11212346638948,0.528397463268557,<0.01
"g. Pacific 
Southwest",2011,90,lag_1,2.03805697230563,-1.10874019172682,-0.056001523429554,0.74,0.115660555239724,0.500459659529971,<0.01
"g. Pacific 
Southwest",2011,90,lag_2,2.03805697230563,0.720632336386126,0.223507870981567,0.18,-0.487532629541948,0.159705850648746,0.35
"g. Pacific 
Southwest",2012,10,lag_0,0.972381604819267,0.502514271696927,0.155012341961355,0.36,-0.924965226366797,0.146152786608133,0.39
"g. Pacific 
Southwest",2012,10,lag_1,0.972381604819267,-1.08270285400957,-0.127518340321817,0.45,1.11212346638948,0.609547688171485,<0.01
"g. Pacific 
Southwest",2012,10,lag_2,0.972381604819267,-1.10874019172682,0.100063315838103,0.56,0.115660555239724,0.221556773501168,0.19
"g. Pacific 
Southwest",2012,50,lag_0,1.06953206689001,0.502514271696927,-0.0269785746498081,0.87,-0.924965226366797,0.517110233876666,<0.01
"g. Pacific 
Southwest",2012,50,lag_1,1.06953206689001,-1.08270285400957,-0.0594399246106002,0.73,1.11212346638948,0.543330222512112,<0.01
"g. Pacific 
Southwest",2012,50,lag_2,1.06953206689001,-1.10874019172682,0.237503042900447,0.16,0.115660555239724,0.22959089378386,0.17
"g. Pacific 
Southwest",2012,90,lag_0,2.06904561999364,0.502514271696927,-0.0904229746118678,0.59,-0.924965226366797,0.528397463268557,<0.01
"g. Pacific 
Southwest",2012,90,lag_1,2.06904561999364,-1.08270285400957,-0.056001523429554,0.74,1.11212346638948,0.500459659529971,<0.01
"g. Pacific 
Southwest",2012,90,lag_2,2.06904561999364,-1.10874019172682,0.223507870981567,0.18,0.115660555239724,0.159705850648746,0.35
"g. Pacific 
Southwest",2013,10,lag_0,0.750017366461312,0.493611683836028,0.155012341961355,0.36,-0.731592124475317,0.146152786608133,0.39
"g. Pacific 
Southwest",2013,10,lag_1,0.750017366461312,0.502514271696927,-0.127518340321817,0.45,-0.924965226366797,0.609547688171485,<0.01
"g. Pacific 
Southwest",2013,10,lag_2,0.750017366461312,-1.08270285400957,0.100063315838103,0.56,1.11212346638948,0.221556773501168,0.19
"g. Pacific 
Southwest",2013,50,lag_0,0.936594265187385,0.493611683836028,-0.0269785746498081,0.87,-0.731592124475317,0.517110233876666,<0.01
"g. Pacific 
Southwest",2013,50,lag_1,0.936594265187385,0.502514271696927,-0.0594399246106002,0.73,-0.924965226366797,0.543330222512112,<0.01
"g. Pacific 
Southwest",2013,50,lag_2,0.936594265187385,-1.08270285400957,0.237503042900447,0.16,1.11212346638948,0.22959089378386,0.17
"g. Pacific 
Southwest",2013,90,lag_0,1.58582817510032,0.493611683836028,-0.0904229746118678,0.59,-0.731592124475317,0.528397463268557,<0.01
"g. Pacific 
Southwest",2013,90,lag_1,1.58582817510032,0.502514271696927,-0.056001523429554,0.74,-0.924965226366797,0.500459659529971,<0.01
"g. Pacific 
Southwest",2013,90,lag_2,1.58582817510032,-1.08270285400957,0.223507870981567,0.18,1.11212346638948,0.159705850648746,0.35
"g. Pacific 
Southwest",2014,10,lag_0,0.489564119534151,1.74112707639552,0.155012341961355,0.36,-1.27873098970021,0.146152786608133,0.39
"g. Pacific 
Southwest",2014,10,lag_1,0.489564119534151,0.493611683836028,-0.127518340321817,0.45,-0.731592124475317,0.609547688171485,<0.01
"g. Pacific 
Southwest",2014,10,lag_2,0.489564119534151,0.502514271696927,0.100063315838103,0.56,-0.924965226366797,0.221556773501168,0.19
"g. Pacific 
Southwest",2014,50,lag_0,0.603784672308268,1.74112707639552,-0.0269785746498081,0.87,-1.27873098970021,0.517110233876666,<0.01
"g. Pacific 
Southwest",2014,50,lag_1,0.603784672308268,0.493611683836028,-0.0594399246106002,0.73,-0.731592124475317,0.543330222512112,<0.01
"g. Pacific 
Southwest",2014,50,lag_2,0.603784672308268,0.502514271696927,0.237503042900447,0.16,-0.924965226366797,0.22959089378386,0.17
"g. Pacific 
Southwest",2014,90,lag_0,1.48470998158172,1.74112707639552,-0.0904229746118678,0.59,-1.27873098970021,0.528397463268557,<0.01
"g. Pacific 
Southwest",2014,90,lag_1,1.48470998158172,0.493611683836028,-0.056001523429554,0.74,-0.731592124475317,0.500459659529971,<0.01
"g. Pacific 
Southwest",2014,90,lag_2,1.48470998158172,0.502514271696927,0.223507870981567,0.18,-0.924965226366797,0.159705850648746,0.35
"g. Pacific 
Southwest",2015,10,lag_0,0.481001225671988,2.32318340851005,0.155012341961355,0.36,-1.01057737536999,0.146152786608133,0.39
"g. Pacific 
Southwest",2015,10,lag_1,0.481001225671988,1.74112707639552,-0.127518340321817,0.45,-1.27873098970021,0.609547688171485,<0.01
"g. Pacific 
Southwest",2015,10,lag_2,0.481001225671988,0.493611683836028,0.100063315838103,0.56,-0.731592124475317,0.221556773501168,0.19
"g. Pacific 
Southwest",2015,50,lag_0,0.68559577880922,2.32318340851005,-0.0269785746498081,0.87,-1.01057737536999,0.517110233876666,<0.01
"g. Pacific 
Southwest",2015,50,lag_1,0.68559577880922,1.74112707639552,-0.0594399246106002,0.73,-1.27873098970021,0.543330222512112,<0.01
"g. Pacific 
Southwest",2015,50,lag_2,0.68559577880922,0.493611683836028,0.237503042900447,0.16,-0.731592124475317,0.22959089378386,0.17
"g. Pacific 
Southwest",2015,90,lag_0,1.34407882567464,2.32318340851005,-0.0904229746118678,0.59,-1.01057737536999,0.528397463268557,<0.01
"g. Pacific 
Southwest",2015,90,lag_1,1.34407882567464,1.74112707639552,-0.056001523429554,0.74,-1.27873098970021,0.500459659529971,<0.01
"g. Pacific 
Southwest",2015,90,lag_2,1.34407882567464,0.493611683836028,0.223507870981567,0.18,-0.731592124475317,0.159705850648746,0.35
"g. Pacific 
Southwest",2016,10,lag_0,0.531027414669854,0.944168447276524,0.155012341961355,0.36,-0.0479719232823224,0.146152786608133,0.39
"g. Pacific 
Southwest",2016,10,lag_1,0.531027414669854,2.32318340851005,-0.127518340321817,0.45,-1.01057737536999,0.609547688171485,<0.01
"g. Pacific 
Southwest",2016,10,lag_2,0.531027414669854,1.74112707639552,0.100063315838103,0.56,-1.27873098970021,0.221556773501168,0.19
"g. Pacific 
Southwest",2016,50,lag_0,0.805265951548528,0.944168447276524,-0.0269785746498081,0.87,-0.0479719232823224,0.517110233876666,<0.01
"g. Pacific 
Southwest",2016,50,lag_1,0.805265951548528,2.32318340851005,-0.0594399246106002,0.73,-1.01057737536999,0.543330222512112,<0.01
"g. Pacific 
Southwest",2016,50,lag_2,0.805265951548528,1.74112707639552,0.237503042900447,0.16,-1.27873098970021,0.22959089378386,0.17
"g. Pacific 
Southwest",2016,90,lag_0,1.65364619875003,0.944168447276524,-0.0904229746118678,0.59,-0.0479719232823224,0.528397463268557,<0.01
"g. Pacific 
Southwest",2016,90,lag_1,1.65364619875003,2.32318340851005,-0.056001523429554,0.74,-1.01057737536999,0.500459659529971,<0.01
"g. Pacific 
Southwest",2016,90,lag_2,1.65364619875003,1.74112707639552,0.223507870981567,0.18,-1.27873098970021,0.159705850648746,0.35
"g. Pacific 
Southwest",2017,10,lag_0,0.695655162667378,0.56138342524726,0.155012341961355,0.36,2.00975281270295,0.146152786608133,0.39
"g. Pacific 
Southwest",2017,10,lag_1,0.695655162667378,0.944168447276524,-0.127518340321817,0.45,-0.0479719232823224,0.609547688171485,<0.01
"g. Pacific 
Southwest",2017,10,lag_2,0.695655162667378,2.32318340851005,0.100063315838103,0.56,-1.01057737536999,0.221556773501168,0.19
"g. Pacific 
Southwest",2017,50,lag_0,1.31338285219107,0.56138342524726,-0.0269785746498081,0.87,2.00975281270295,0.517110233876666,<0.01
"g. Pacific 
Southwest",2017,50,lag_1,1.31338285219107,0.944168447276524,-0.0594399246106002,0.73,-0.0479719232823224,0.543330222512112,<0.01
"g. Pacific 
Southwest",2017,50,lag_2,1.31338285219107,2.32318340851005,0.237503042900447,0.16,-1.01057737536999,0.22959089378386,0.17
"g. Pacific 
Southwest",2017,90,lag_0,2.04849607601934,0.56138342524726,-0.0904229746118678,0.59,2.00975281270295,0.528397463268557,<0.01
"g. Pacific 
Southwest",2017,90,lag_1,2.04849607601934,0.944168447276524,-0.056001523429554,0.74,-0.0479719232823224,0.500459659529971,<0.01
"g. Pacific 
Southwest",2017,90,lag_2,2.04849607601934,2.32318340851005,0.223507870981567,0.18,-1.01057737536999,0.159705850648746,0.35
"g. Pacific 
Southwest",2018,10,lag_0,1.03615827632153,1.42497375829079,0.155012341961355,0.36,-0.73808377054203,0.146152786608133,0.39
"g. Pacific 
Southwest",2018,10,lag_1,1.03615827632153,0.56138342524726,-0.127518340321817,0.45,2.00975281270295,0.609547688171485,<0.01
"g. Pacific 
Southwest",2018,10,lag_2,1.03615827632153,0.944168447276524,0.100063315838103,0.56,-0.0479719232823224,0.221556773501168,0.19
"g. Pacific 
Southwest",2018,50,lag_0,1.23551557729134,1.42497375829079,-0.0269785746498081,0.87,-0.73808377054203,0.517110233876666,<0.01
"g. Pacific 
Southwest",2018,50,lag_1,1.23551557729134,0.56138342524726,-0.0594399246106002,0.73,2.00975281270295,0.543330222512112,<0.01
"g. Pacific 
Southwest",2018,50,lag_2,1.23551557729134,0.944168447276524,0.237503042900447,0.16,-0.0479719232823224,0.22959089378386,0.17
"g. Pacific 
Southwest",2018,90,lag_0,2.16551416793522,1.42497375829079,-0.0904229746118678,0.59,-0.73808377054203,0.528397463268557,<0.01
"g. Pacific 
Southwest",2018,90,lag_1,2.16551416793522,0.56138342524726,-0.056001523429554,0.74,2.00975281270295,0.500459659529971,<0.01
"g. Pacific 
Southwest",2018,90,lag_2,2.16551416793522,0.944168447276524,0.223507870981567,0.18,-0.0479719232823224,0.159705850648746,0.35
"g. Pacific 
Southwest",2019,10,lag_0,0.69283580525937,-0.215879648007277,0.155012341961355,0.36,0.751581007230478,0.146152786608133,0.39
"g. Pacific 
Southwest",2019,10,lag_1,0.69283580525937,1.42497375829079,-0.127518340321817,0.45,-0.73808377054203,0.609547688171485,<0.01
"g. Pacific 
Southwest",2019,10,lag_2,0.69283580525937,0.56138342524726,0.100063315838103,0.56,2.00975281270295,0.221556773501168,0.19
"g. Pacific 
Southwest",2019,50,lag_0,1.0713921162372,-0.215879648007277,-0.0269785746498081,0.87,0.751581007230478,0.517110233876666,<0.01
"g. Pacific 
Southwest",2019,50,lag_1,1.0713921162372,1.42497375829079,-0.0594399246106002,0.73,-0.73808377054203,0.543330222512112,<0.01
"g. Pacific 
Southwest",2019,50,lag_2,1.0713921162372,0.56138342524726,0.237503042900447,0.16,2.00975281270295,0.22959089378386,0.17
"g. Pacific 
Southwest",2019,90,lag_0,2.15066565787557,-0.215879648007277,-0.0904229746118678,0.59,0.751581007230478,0.528397463268557,<0.01
"g. Pacific 
Southwest",2019,90,lag_1,2.15066565787557,1.42497375829079,-0.056001523429554,0.74,-0.73808377054203,0.500459659529971,<0.01
"g. Pacific 
Southwest",2019,90,lag_2,2.15066565787557,0.56138342524726,0.223507870981567,0.18,2.00975281270295,0.159705850648746,0.35
"g. Pacific 
Southwest",2020,10,lag_0,1.09894374332996,1.14014491490315,0.155012341961355,0.36,-1.07497776369522,0.146152786608133,0.39
"g. Pacific 
Southwest",2020,10,lag_1,1.09894374332996,-0.215879648007277,-0.127518340321817,0.45,0.751581007230478,0.609547688171485,<0.01
"g. Pacific 
Southwest",2020,10,lag_2,1.09894374332996,1.42497375829079,0.100063315838103,0.56,-0.73808377054203,0.221556773501168,0.19
"g. Pacific 
Southwest",2020,50,lag_0,1.34559841121465,1.14014491490315,-0.0269785746498081,0.87,-1.07497776369522,0.517110233876666,<0.01
"g. Pacific 
Southwest",2020,50,lag_1,1.34559841121465,-0.215879648007277,-0.0594399246106002,0.73,0.751581007230478,0.543330222512112,<0.01
"g. Pacific 
Southwest",2020,50,lag_2,1.34559841121465,1.42497375829079,0.237503042900447,0.16,-0.73808377054203,0.22959089378386,0.17
"g. Pacific 
Southwest",2020,90,lag_0,2.1159812777801,1.14014491490315,-0.0904229746118678,0.59,-1.07497776369522,0.528397463268557,<0.01
"g. Pacific 
Southwest",2020,90,lag_1,2.1159812777801,-0.215879648007277,-0.056001523429554,0.74,0.751581007230478,0.500459659529971,<0.01
"g. Pacific 
Southwest",2020,90,lag_2,2.1159812777801,1.42497375829079,0.223507870981567,0.18,-0.73808377054203,0.159705850648746,0.35
"h. Great 
Plains",1984,10,lag_0,0.912684362035689,-0.820748044614754,-0.348627914207098,0.03,-1.28803234790022,0.137933295646513,0.42
"h. Great 
Plains",1984,10,lag_1,0.912684362035689,-0.152143518071343,-0.406453695002293,0.01,-0.640232355175149,0.505314000731951,<0.01
"h. Great 
Plains",1984,10,lag_2,0.912684362035689,-0.6393282832983,-0.0810803896343648,0.63,0.246807599795291,0.151736647250651,0.37
"h. Great 
Plains",1984,50,lag_0,1.25848121373713,-0.820748044614754,-0.46456767613924,<0.01,-1.28803234790022,0.37035591518057,0.02
"h. Great 
Plains",1984,50,lag_1,1.25848121373713,-0.152143518071343,-0.349089404577176,0.03,-0.640232355175149,0.281800340840059,0.09
"h. Great 
Plains",1984,50,lag_2,1.25848121373713,-0.6393282832983,-0.141817905583018,0.4,0.246807599795291,0.182190804879588,0.28
"h. Great 
Plains",1984,90,lag_0,2.08086564891376,-0.820748044614754,-0.427183059238619,0.01,-1.28803234790022,0.442919946951267,0.01
"h. Great 
Plains",1984,90,lag_1,2.08086564891376,-0.152143518071343,-0.351066452271812,0.03,-0.640232355175149,0.163718655822477,0.33
"h. Great 
Plains",1984,90,lag_2,2.08086564891376,-0.6393282832983,-0.146287824001992,0.39,0.246807599795291,0.144836568064858,0.39
"h. Great 
Plains",1985,10,lag_0,0.952385404448231,-0.392729382281487,-0.348627914207098,0.03,0.362301255622851,0.137933295646513,0.42
"h. Great 
Plains",1985,10,lag_1,0.952385404448231,-0.820748044614754,-0.406453695002293,0.01,-1.28803234790022,0.505314000731951,<0.01
"h. Great 
Plains",1985,10,lag_2,0.952385404448231,-0.152143518071343,-0.0810803896343648,0.63,-0.640232355175149,0.151736647250651,0.37
"h. Great 
Plains",1985,50,lag_0,1.17273864533667,-0.392729382281487,-0.46456767613924,<0.01,0.362301255622851,0.37035591518057,0.02
"h. Great 
Plains",1985,50,lag_1,1.17273864533667,-0.820748044614754,-0.349089404577176,0.03,-1.28803234790022,0.281800340840059,0.09
"h. Great 
Plains",1985,50,lag_2,1.17273864533667,-0.152143518071343,-0.141817905583018,0.4,-0.640232355175149,0.182190804879588,0.28
"h. Great 
Plains",1985,90,lag_0,1.54792486890511,-0.392729382281487,-0.427183059238619,0.01,0.362301255622851,0.442919946951267,0.01
"h. Great 
Plains",1985,90,lag_1,1.54792486890511,-0.820748044614754,-0.351066452271812,0.03,-1.28803234790022,0.163718655822477,0.33
"h. Great 
Plains",1985,90,lag_2,1.54792486890511,-0.152143518071343,-0.146287824001992,0.39,-0.640232355175149,0.144836568064858,0.39
"h. Great 
Plains",1986,10,lag_0,1.31281932537802,0.357498387230522,-0.348627914207098,0.03,0.194245343230673,0.137933295646513,0.42
"h. Great 
Plains",1986,10,lag_1,1.31281932537802,-0.392729382281487,-0.406453695002293,0.01,0.362301255622851,0.505314000731951,<0.01
"h. Great 
Plains",1986,10,lag_2,1.31281932537802,-0.820748044614754,-0.0810803896343648,0.63,-1.28803234790022,0.151736647250651,0.37
"h. Great 
Plains",1986,50,lag_0,1.23886025220692,0.357498387230522,-0.46456767613924,<0.01,0.194245343230673,0.37035591518057,0.02
"h. Great 
Plains",1986,50,lag_1,1.23886025220692,-0.392729382281487,-0.349089404577176,0.03,0.362301255622851,0.281800340840059,0.09
"h. Great 
Plains",1986,50,lag_2,1.23886025220692,-0.820748044614754,-0.141817905583018,0.4,-1.28803234790022,0.182190804879588,0.28
"h. Great 
Plains",1986,90,lag_0,1.70400085862516,0.357498387230522,-0.427183059238619,0.01,0.194245343230673,0.442919946951267,0.01
"h. Great 
Plains",1986,90,lag_1,1.70400085862516,-0.392729382281487,-0.351066452271812,0.03,0.362301255622851,0.163718655822477,0.33
"h. Great 
Plains",1986,90,lag_2,1.70400085862516,-0.820748044614754,-0.146287824001992,0.39,-1.28803234790022,0.144836568064858,0.39
"h. Great 
Plains",1987,10,lag_0,1.68970444708803,0.352258332014233,-0.348627914207098,0.03,0.998600507881828,0.137933295646513,0.42
"h. Great 
Plains",1987,10,lag_1,1.68970444708803,0.357498387230522,-0.406453695002293,0.01,0.194245343230673,0.505314000731951,<0.01
"h. Great 
Plains",1987,10,lag_2,1.68970444708803,-0.392729382281487,-0.0810803896343648,0.63,0.362301255622851,0.151736647250651,0.37
"h. Great 
Plains",1987,50,lag_0,1.83355121751109,0.352258332014233,-0.46456767613924,<0.01,0.998600507881828,0.37035591518057,0.02
"h. Great 
Plains",1987,50,lag_1,1.83355121751109,0.357498387230522,-0.349089404577176,0.03,0.194245343230673,0.281800340840059,0.09
"h. Great 
Plains",1987,50,lag_2,1.83355121751109,-0.392729382281487,-0.141817905583018,0.4,0.362301255622851,0.182190804879588,0.28
"h. Great 
Plains",1987,90,lag_0,2.48010873988054,0.352258332014233,-0.427183059238619,0.01,0.998600507881828,0.442919946951267,0.01
"h. Great 
Plains",1987,90,lag_1,2.48010873988054,0.357498387230522,-0.351066452271812,0.03,0.194245343230673,0.163718655822477,0.33
"h. Great 
Plains",1987,90,lag_2,2.48010873988054,-0.392729382281487,-0.146287824001992,0.39,0.362301255622851,0.144836568064858,0.39
"h. Great 
Plains",1988,10,lag_0,1.37630763893207,0.249069974780411,-0.348627914207098,0.03,-1.50403296446542,0.137933295646513,0.42
"h. Great 
Plains",1988,10,lag_1,1.37630763893207,0.352258332014233,-0.406453695002293,0.01,0.998600507881828,0.505314000731951,<0.01
"h. Great 
Plains",1988,10,lag_2,1.37630763893207,0.357498387230522,-0.0810803896343648,0.63,0.194245343230673,0.151736647250651,0.37
"h. Great 
Plains",1988,50,lag_0,1.45187938060516,0.249069974780411,-0.46456767613924,<0.01,-1.50403296446542,0.37035591518057,0.02
"h. Great 
Plains",1988,50,lag_1,1.45187938060516,0.352258332014233,-0.349089404577176,0.03,0.998600507881828,0.281800340840059,0.09
"h. Great 
Plains",1988,50,lag_2,1.45187938060516,0.357498387230522,-0.141817905583018,0.4,0.194245343230673,0.182190804879588,0.28
"h. Great 
Plains",1988,90,lag_0,1.99649539776203,0.249069974780411,-0.427183059238619,0.01,-1.50403296446542,0.442919946951267,0.01
"h. Great 
Plains",1988,90,lag_1,1.99649539776203,0.352258332014233,-0.351066452271812,0.03,0.998600507881828,0.163718655822477,0.33
"h. Great 
Plains",1988,90,lag_2,1.99649539776203,0.357498387230522,-0.146287824001992,0.39,0.194245343230673,0.144836568064858,0.39
"h. Great 
Plains",1989,10,lag_0,1.05076584220998,-0.329987764419043,-0.348627914207098,0.03,-0.930825294337046,0.137933295646513,0.42
"h. Great 
Plains",1989,10,lag_1,1.05076584220998,0.249069974780411,-0.406453695002293,0.01,-1.50403296446542,0.505314000731951,<0.01
"h. Great 
Plains",1989,10,lag_2,1.05076584220998,0.352258332014233,-0.0810803896343648,0.63,0.998600507881828,0.151736647250651,0.37
"h. Great 
Plains",1989,50,lag_0,1.11960908034703,-0.329987764419043,-0.46456767613924,<0.01,-0.930825294337046,0.37035591518057,0.02
"h. Great 
Plains",1989,50,lag_1,1.11960908034703,0.249069974780411,-0.349089404577176,0.03,-1.50403296446542,0.281800340840059,0.09
"h. Great 
Plains",1989,50,lag_2,1.11960908034703,0.352258332014233,-0.141817905583018,0.4,0.998600507881828,0.182190804879588,0.28
"h. Great 
Plains",1989,90,lag_0,1.91480870685263,-0.329987764419043,-0.427183059238619,0.01,-0.930825294337046,0.442919946951267,0.01
"h. Great 
Plains",1989,90,lag_1,1.91480870685263,0.249069974780411,-0.351066452271812,0.03,-1.50403296446542,0.163718655822477,0.33
"h. Great 
Plains",1989,90,lag_2,1.91480870685263,0.352258332014233,-0.146287824001992,0.39,0.998600507881828,0.144836568064858,0.39
"h. Great 
Plains",1990,10,lag_0,1.06336187082663,0.511368781190291,-0.348627914207098,0.03,-0.350514370972297,0.137933295646513,0.42
"h. Great 
Plains",1990,10,lag_1,1.06336187082663,-0.329987764419043,-0.406453695002293,0.01,-0.930825294337046,0.505314000731951,<0.01
"h. Great 
Plains",1990,10,lag_2,1.06336187082663,0.249069974780411,-0.0810803896343648,0.63,-1.50403296446542,0.151736647250651,0.37
"h. Great 
Plains",1990,50,lag_0,1.12444041454753,0.511368781190291,-0.46456767613924,<0.01,-0.350514370972297,0.37035591518057,0.02
"h. Great 
Plains",1990,50,lag_1,1.12444041454753,-0.329987764419043,-0.349089404577176,0.03,-0.930825294337046,0.281800340840059,0.09
"h. Great 
Plains",1990,50,lag_2,1.12444041454753,0.249069974780411,-0.141817905583018,0.4,-1.50403296446542,0.182190804879588,0.28
"h. Great 
Plains",1990,90,lag_0,2.04834744046987,0.511368781190291,-0.427183059238619,0.01,-0.350514370972297,0.442919946951267,0.01
"h. Great 
Plains",1990,90,lag_1,2.04834744046987,-0.329987764419043,-0.351066452271812,0.03,-0.930825294337046,0.163718655822477,0.33
"h. Great 
Plains",1990,90,lag_2,2.04834744046987,0.249069974780411,-0.146287824001992,0.39,-1.50403296446542,0.144836568064858,0.39
"h. Great 
Plains",1991,10,lag_0,0.972047500527512,0.213604786916561,-0.348627914207098,0.03,-0.243575146190772,0.137933295646513,0.42
"h. Great 
Plains",1991,10,lag_1,0.972047500527512,0.511368781190291,-0.406453695002293,0.01,-0.350514370972297,0.505314000731951,<0.01
"h. Great 
Plains",1991,10,lag_2,0.972047500527512,-0.329987764419043,-0.0810803896343648,0.63,-0.930825294337046,0.151736647250651,0.37
"h. Great 
Plains",1991,50,lag_0,0.960701141053582,0.213604786916561,-0.46456767613924,<0.01,-0.243575146190772,0.37035591518057,0.02
"h. Great 
Plains",1991,50,lag_1,0.960701141053582,0.511368781190291,-0.349089404577176,0.03,-0.350514370972297,0.281800340840059,0.09
"h. Great 
Plains",1991,50,lag_2,0.960701141053582,-0.329987764419043,-0.141817905583018,0.4,-0.930825294337046,0.182190804879588,0.28
"h. Great 
Plains",1991,90,lag_0,1.49570756269393,0.213604786916561,-0.427183059238619,0.01,-0.243575146190772,0.442919946951267,0.01
"h. Great 
Plains",1991,90,lag_1,1.49570756269393,0.511368781190291,-0.351066452271812,0.03,-0.350514370972297,0.163718655822477,0.33
"h. Great 
Plains",1991,90,lag_2,1.49570756269393,-0.329987764419043,-0.146287824001992,0.39,-0.930825294337046,0.144836568064858,0.39
"h. Great 
Plains",1992,10,lag_0,1.20495028782971,-0.127872683969023,-0.348627914207098,0.03,0.937112129623899,0.137933295646513,0.42
"h. Great 
Plains",1992,10,lag_1,1.20495028782971,0.213604786916561,-0.406453695002293,0.01,-0.243575146190772,0.505314000731951,<0.01
"h. Great 
Plains",1992,10,lag_2,1.20495028782971,0.511368781190291,-0.0810803896343648,0.63,-0.350514370972297,0.151736647250651,0.37
"h. Great 
Plains",1992,50,lag_0,1.75319576188265,-0.127872683969023,-0.46456767613924,<0.01,0.937112129623899,0.37035591518057,0.02
"h. Great 
Plains",1992,50,lag_1,1.75319576188265,0.213604786916561,-0.349089404577176,0.03,-0.243575146190772,0.281800340840059,0.09
"h. Great 
Plains",1992,50,lag_2,1.75319576188265,0.511368781190291,-0.141817905583018,0.4,-0.350514370972297,0.182190804879588,0.28
"h. Great 
Plains",1992,90,lag_0,2.19251168222942,-0.127872683969023,-0.427183059238619,0.01,0.937112129623899,0.442919946951267,0.01
"h. Great 
Plains",1992,90,lag_1,2.19251168222942,0.213604786916561,-0.351066452271812,0.03,-0.243575146190772,0.163718655822477,0.33
"h. Great 
Plains",1992,90,lag_2,2.19251168222942,0.511368781190291,-0.146287824001992,0.39,-0.350514370972297,0.144836568064858,0.39
"h. Great 
Plains",1993,10,lag_0,1.32891920630925,-2.32388243700099,-0.348627914207098,0.03,0.627336584225073,0.137933295646513,0.42
"h. Great 
Plains",1993,10,lag_1,1.32891920630925,-0.127872683969023,-0.406453695002293,0.01,0.937112129623899,0.505314000731951,<0.01
"h. Great 
Plains",1993,10,lag_2,1.32891920630925,0.213604786916561,-0.0810803896343648,0.63,-0.243575146190772,0.151736647250651,0.37
"h. Great 
Plains",1993,50,lag_0,2.00457451670311,-2.32388243700099,-0.46456767613924,<0.01,0.627336584225073,0.37035591518057,0.02
"h. Great 
Plains",1993,50,lag_1,2.00457451670311,-0.127872683969023,-0.349089404577176,0.03,0.937112129623899,0.281800340840059,0.09
"h. Great 
Plains",1993,50,lag_2,2.00457451670311,0.213604786916561,-0.141817905583018,0.4,-0.243575146190772,0.182190804879588,0.28
"h. Great 
Plains",1993,90,lag_0,2.57232003568591,-2.32388243700099,-0.427183059238619,0.01,0.627336584225073,0.442919946951267,0.01
"h. Great 
Plains",1993,90,lag_1,2.57232003568591,-0.127872683969023,-0.351066452271812,0.03,0.937112129623899,0.163718655822477,0.33
"h. Great 
Plains",1993,90,lag_2,2.57232003568591,0.213604786916561,-0.146287824001992,0.39,-0.243575146190772,0.144836568064858,0.39
"h. Great 
Plains",1994,10,lag_0,1.57723308633853,-0.98367223451048,-0.348627914207098,0.03,-1.11624863880167,0.137933295646513,0.42
